Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Adrian Acosta",,0.030400000512599945,0.09200000017881393,0.026200000196695328,7.068060100078583,0.1754000037908554,0.1754000037908554,0,0,,1,4.908999919891357,1.1766999959945679,0.8289999961853027,0.7853400111198425,0.1882222294807434,0.7850000262260437,,0.06040000170469284,0.5453000068664551,4.907700061798096,7.065000236034393,0.6946496670682071,1.6940000653266907,0.11108168990936208,0.15991037666250701,-0.04882868675314493,0.28957083061315597,1.9617000222206116,0.29683324797173244,0.6670047280389565,0.40399759574170113,,7.147529412806034,-0.01452451968084889,,,,,,,,,0.5798465177416805,0.5798465177416805,1.1075109466910362,1.1075109466910362,,,,,,,,,,,,,,,,,,,"Adrian Acosta","sa3018883",802015
"Franyel Diaz",,0.03150000050663948,0.08990000188350677,0.02710000053048134,6.970679819583893,0.20679999887943268,0.1687999963760376,0,0,,1,4.906000137329102,1.1920000314712524,0.8201000094413757,0.7745199799537659,0.1765555590391159,0.7874000072479248,,0.052000001072883606,0.5123000144958496,4.6107001304626465,7.086600065231323,0.6506223136654661,1.5890000313520432,0.10442315535171454,0.16049734716815497,-0.05607419181644044,0.29311955777711074,1.9794000387191772,0.3006279651274106,0.6692559371172815,0.4340061294648506,,7.043862622976303,-0.014524950444854596,,,,,,,,,0.6355665460228921,0.6355665460228921,1.2111777365207672,1.2111777365207672,,,,,,,,,,,,,,,,,,,"Franyel Diaz","sa3020976",806241
"Christian Zazueta",,0.029999999329447746,0.09239999949932098,0.02539999969303608,7.11206978559494,0.1754000037908554,0.1754000037908554,0,0,,1,4.866000175476074,1.212499976158142,0.8328999876976013,0.7902299761772156,0.20033332705497742,0.7095000147819519,,0.04899999871850014,0.4932999908924103,4.4396999180316925,6.385500133037567,0.6952783377235227,1.8029999434947968,0.10137689541783614,0.14580764266259744,-0.0444307472447613,0.29519170501382397,1.921999990940094,0.2964868565022431,0.6634650550837221,0.3920011163411917,,7.1482736699283125,-0.0145309285566463,,,,,,,,,0.49450008049607286,0.49450008049607286,1.106766689568758,1.106766689568758,,,,,,,,,,,,,,,,,,,"Christian Zazueta","sa3018867",800537
"Adilson Peralta",,0.03060000017285347,0.09130000323057175,0.026100000366568565,7.0484397411346436,0.19189999997615814,0.17190000414848328,0,0,,1,4.888000011444092,1.2188999652862549,0.8281999826431274,0.7831599712371826,0.18488888442516327,0.7394000291824341,,0.05090000107884407,0.46860000491142273,4.217400044202805,6.654600262641907,0.6337570819811312,1.6639999598264694,0.09586743122223958,0.15126841805468585,-0.05540098683244628,0.2974595433739919,1.958299994468689,0.3002171043781241,0.6649776792654862,0.42700123487561925,,7.092295937985182,-0.014542233703742517,,,,,,,,,0.5230267308652401,0.5230267308652401,1.1627444215118885,1.1627444215118885,,,,,,,,,,,,,,,,,,,"Adilson Peralta","sa3018816",800012
"Daury Cabrera",,0.03830000013113022,0.07349999994039536,0.022199999541044235,6.344639897346497,0.5259000062942505,0.10090000182390213,0,0,,1,4.743000030517578,1.1735999584197998,0.7483999729156494,0.7049599885940552,0.17466667294502258,0.6252999901771545,,0.05270000174641609,0.5435000061988831,4.8915000557899475,5.627699911594391,0.8691828158271734,1.5720000565052032,0.11458992255995702,0.13183638755088073,-0.017246464990923707,0.2887084741149773,1.7988999485969543,0.2984711750449703,0.6758379723972338,0.4249914108166537,,6.47270707115531,-0.01454879418785631,,,,,,,,,1.253240067511797,1.253240067511797,1.7823332883417606,1.7823332883417606,,,,,,,,,,,,,,,,,,,"Daury Cabrera","sa3005706",680578
"Juan Amarante",,0.03240000084042549,0.0892999991774559,0.029200000688433647,6.880319952964783,0.19359999895095825,0.17159999907016754,0,0,,1,4.922999858856201,1.169600009918213,0.8086000084877014,0.7644799947738647,0.17622222006320953,0.8205000162124634,,0.048500001430511475,0.531000018119812,4.779000163078308,7.38450014591217,0.6471663712707506,1.5859999805688858,0.10786106710211919,0.16666667473825533,-0.05880560763613614,0.2885051938157429,1.9901000261306763,0.29681619386827185,0.6777030675231053,0.4059961018943436,,7.090929237008095,-0.014578681656361567,,,,,,,,,0.6465066507458688,0.6465066507458688,1.1641111224889755,1.1641111224889755,,,,,,,,,,,,,,,,,,,"Juan Amarante","sa3019048",702431
"Jeter Martinez",,0.03189999982714653,0.0892999991774559,0.027300000190734863,6.947550058364868,0.2150000035762787,0.16699999570846558,0,0,,1,4.8979997634887695,1.1827000379562378,0.8169000148773193,0.7719500064849854,0.17855554819107056,0.7870000004768372,,0.05040000006556511,0.5292999744415283,4.763699769973755,7.083000004291534,0.6725539696579792,1.606999933719635,0.10806451612903226,0.16067783554082274,-0.05261331941179048,0.29126240136951387,1.969700038433075,0.2994992811235711,0.6703408120129133,0.4260035965158332,,7.029862538725138,-0.014613894313037312,,,,,,,,,0.6751466058194642,0.6751466058194642,1.2251778207719326,1.2251778207719326,,,,,,,,,,,,,,,,,,,"Jeter Martinez","sa3021738",807002
"Hamlet Garcia",,0.029999999329447746,0.09239999949932098,0.025599999353289604,7.099200010299683,0.1754000037908554,0.1754000037908554,0,0,,1,4.896999835968018,1.2130000591278076,0.8335000276565552,0.7888000011444092,0.18833333253860474,0.7498999834060669,,0.05209999904036522,0.4740000069141388,4.266000062227249,6.749099850654602,0.6320843011106859,1.6949999928474426,0.09679396013711333,0.15313457392792212,-0.05634061379080879,0.2962149212495481,1.9629000425338745,0.29850459471946633,0.6646526781887282,0.41900574868869617,,7.161373616009951,-0.014643668371193215,,,,,,,,,0.47169992253184345,0.47169992253184345,1.0936667434871197,1.0936667434871197,,,,,,,,,,,,,,,,,,,"Hamlet Garcia","sa3021022",808697
"Keyner Benitez",,0.03139999881386757,0.09099999815225601,0.0284000001847744,6.953940153121948,0.1754000037908554,0.1754000037908554,0,0,,1,4.954999923706055,1.1871000528335571,0.8184000253677368,0.7726600170135498,0.16955555975437164,0.8432999849319458,,0.05270000174641609,0.48980000615119934,4.408200055360794,7.589699864387512,0.5808134885603325,1.5260000377893448,0.09884964958482928,0.17019172510929242,-0.07134207552446314,0.2924612148929575,2.030400037765503,0.2993090988347479,0.6759536919410866,0.427994802006517,,7.167662584036589,-0.01469774824280808,,,,,,,,,0.5196065299212935,0.5196065299212935,1.0873777754604816,1.0873777754604816,,,,,,,,,,,,,,,,,,,"Keyner Benitez","sa3021795",808547
"Sonny Vargas",,0.03460000082850456,0.08500000089406967,0.02979999966919422,6.713099777698517,0.263700008392334,0.156700000166893,0,0,,1,4.879000186920166,1.1751999855041504,0.7900999784469604,0.7458999752998352,0.17311111092567444,0.7702999711036682,,0.049800001084804535,0.5242000222206116,4.717800199985504,6.932699739933014,0.6805141397961495,1.55799999833107,0.10744004962859185,0.15788070128972767,-0.050440651661135816,0.28953655505961606,1.9454999566078186,0.29809975290194196,0.6783922592064964,0.41299701691360197,,6.917384673655033,-0.014705831774398244,,,,,,,,,0.8033135011792187,0.8033135011792187,1.3376556858420372,1.3376556858420372,,,,,,,,,,,,,,,,,,,"Sonny Vargas","sa3006163",681641
"Bryce Hubbart","CIN",0.031300000846385956,0.08609999716281891,0.01850000023841858,7.150859892368317,0.34450000524520874,0.13950000703334808,0,0,,1,4.927999973297119,1.1548000574111938,0.8367000222206116,0.7945399880409241,0.2065555602312088,0.8457000255584717,,0.0502999983727932,0.6294999718666077,5.665499746799469,7.611300230026245,0.744353733997947,1.8590000420808792,0.12773944303523108,0.17161120741497266,-0.04387176437974158,0.28640874799435917,2.0005000829696655,0.29670243701877796,0.6800589588938752,0.3851499928703751,,7.369262770563364,-0.014717025318561752,,,,,,,,,0.42788633182644853,0.42788633182644853,0.8857775889337063,0.8857775889337063,,,,,,,,,,,,,,,,,,,"Bryce Hubbart","sa3020323",687114
"Austin Faith","NYM",0.03970000147819519,0.07159999758005142,0.023099999874830246,6.166980028152466,0.5414999723434448,0.09749999642372131,0,0,,1,4.76200008392334,1.1068999767303467,0.7269999980926514,0.6852200031280518,0.17588889598846436,0.6890000104904175,,0.0494999997317791,0.6815000176429749,6.133500158786774,6.201000094413757,0.9891146694727853,1.5830000638961792,0.1431121389400517,0.14468710591091816,-0.0015749669708664538,0.27510872535218567,1.7958999872207642,0.29405508324647245,0.6897661876967621,0.4027465354252846,,6.394096002727747,-0.014732530759456726,,,,,,,,,1.5061266444623467,1.5061266444623467,1.8609443567693233,1.8609443567693233,,,,,,,,,,,,,,,,,,,"Austin Faith","sa3014803",688542
"Eminen Flores",,0.029899999499320984,0.0925000011920929,0.025299999862909317,7.11530989408493,0.1754000037908554,0.1754000037908554,0,0,,1,4.875999927520752,1.2233999967575073,0.8345999717712402,0.7905899882316589,0.19522222876548767,0.7132999897003174,,0.05169999971985817,0.4577000141143799,4.119300127029419,6.4196999073028564,0.6416655274405315,1.757000058889389,0.0938679288182643,0.14628794099736614,-0.05242001217910183,0.29759183049824134,1.9366999864578247,0.29732639304577485,0.6625630585189054,0.4089944030437008,,7.172529273480177,-0.014739578227922934,,,,,,,,,0.4383266545832156,0.4383266545832156,1.0825110860168934,1.0825110860168934,,,,,,,,,,,,,,,,,,,"Eminen Flores","sa3019632",800484
"Luis Gonzalez",,0.03189999982714653,0.08900000154972076,0.02669999934732914,6.953579664230347,0.22660000622272491,0.16459999978542328,0,0,,1,4.834000110626221,1.239400029182434,0.817300021648407,0.7726199626922607,0.1908888816833496,0.657800018787384,,0.05180000141263008,0.4268999993801117,3.8420999944210052,5.920200169086456,0.648981433851396,1.7179999351501465,0.08831195482219567,0.13607778314721,-0.04776582832501433,0.30050431626635843,1.8972000479698181,0.2990098088717483,0.6625333949601196,0.4235844711809686,,7.011595883220434,-0.01474472719082424,,,,,,,,,0.5546266175806522,0.5546266175806522,1.2434444762766361,1.2434444762766361,,,,,,,,,,,,,,,,,,,"Luis Gonzalez","sa3019164",800461
"Yereny Teus",,0.03269999846816063,0.08860000222921371,0.029200000688433647,6.861329913139343,0.20679999887943268,0.1687999963760376,0,0,,1,4.910999774932861,1.1778000593185425,0.8065000176429749,0.7623699903488159,0.1765555590391159,0.796999990940094,,0.052400000393390656,0.5149000287055969,4.634100258350372,7.172999918460846,0.6460477221564975,1.5890000313520432,0.10484627414030703,0.16228874515698585,-0.05744247101667882,0.28998427271797317,1.9748000502586365,0.29709248094220264,0.676247380300345,0.40797658888500304,,7.068662543594837,-0.01474788214469414,,,,,,,,,0.647686553001404,0.647686553001404,1.1863778159022331,1.1863778159022331,,,,,,,,,,,,,,,,,,,"Yereny Teus","sa3020978",806711
"Moisés Chace","BAL",0.03920000046491623,0.07760000228881836,0.03180000185966492,6.226380228996277,0.34940001368522644,0.13840000331401825,0,0,,1,4.77400016784668,1.0740000009536743,0.7336000204086304,0.6918200254440308,0.17755556106567383,0.7387999892234802,,0.05389999970793724,0.7063000202178955,6.35670018196106,6.649199903011322,0.9560097868440091,1.5980000495910645,0.14794721310964537,0.15475491479857176,-0.0068077016889263875,0.26976112141493797,1.8127999901771545,0.28941419664888346,0.6899275349346582,0.39598078996678526,,6.528762579709292,-0.014748410089580508,,,,,,,,,1.4581666700541973,1.4581666700541973,1.7262777797877789,1.7262777797877789,,,,,,,,,,,,,,,,,,,"Moises Chace","sa3015346",691330
"Adrian Ogando","WSN",0.02239999920129776,0.10040000081062317,0.019999999552965164,7.388370037078857,0.1754000037908554,0.1754000037908554,0,0,,1,4.933000087738037,1.2302000522613525,0.8658000230789185,0.820930004119873,0.19144444167613983,0.7849000096321106,,0.05640000104904175,0.4390000104904175,3.9510000944137573,7.064100086688995,0.5593069245803431,1.7229999750852585,0.08899250003697348,0.15911210129169412,-0.07011960125472064,0.30065743556312224,2.015100061893463,0.3001094756236406,0.6578413452266492,0.4187565429221194,,7.38971811234951,-0.014749664533644895,,,,,,,,,0.2008132204413413,0.2008132204413413,0.8653222471475601,0.8653222471475601,,,,,,,,,,,,,,,,,,,"Adrian Ogando","sa3017617",702890
"Kristófer Bow","NYY",0.0406000018119812,0.07400000095367432,0.026399999856948853,6.392520010471344,0.4277999997138977,0.121799997985363,0,0,,1,4.815000057220459,1.1375000476837158,0.7544000148773193,0.7102800011634827,0.17755556106567383,0.7135999798774719,,0.06069999933242798,0.6039000153541565,5.4351001381874084,6.422399818897247,0.8462724669048458,1.5980000495910645,0.12542056244600921,0.14820352469308373,-0.022782962247074517,0.28151063571235524,1.8511000275611877,0.29452975563800904,0.684358684012874,0.42902161698459174,,6.678362560272217,-0.014757953389042944,,,,,,,,,1.1434665679931642,1.1434665679931642,1.5766777992248535,1.5766777992248535,,,,,,,,,,,,,,,,,,,"Kristofer Bow","sa3020607",690603
"Enmanuel De La Cruz",,0.03180000185966492,0.0892999991774559,0.027000000700354576,6.959879636764526,0.218299999833107,0.1662999987602234,0,0,,1,4.866000175476074,1.208799958229065,0.8179000020027161,0.7733199596405029,0.1863333284854889,0.7208999991416931,,0.05260000005364418,0.4794999957084656,4.31549996137619,6.488099992275238,0.665140791065835,1.6769999563694,0.09854089157766066,0.14815042604702794,-0.04960953446936728,0.2953695555677708,1.929699957370758,0.2983851870866615,0.666213909465687,0.42101153964600463,,7.038873635977507,-0.014780009838377062,,,,,,,,,0.603720162063837,0.603720162063837,1.2161667235195637,1.2161667235195637,,,,,,,,,,,,,,,,,,,"Enmanuel De La Cruz","sa3010378",687674
"Brailin Rodriguez","MIL",0.035999998450279236,0.07779999822378159,0.02329999953508377,6.504299998283386,0.46239998936653137,0.1143999993801117,0,0,,1,4.78000020980835,1.1412999629974365,0.7646999955177307,0.7226999998092651,0.18922221660614014,0.6794999837875366,,0.052799999713897705,0.6223000288009644,5.600700259208679,6.11549985408783,0.915820520454262,1.7029999494552612,0.1301882848297856,0.14215480208415737,-0.011966517254371783,0.2819625711360419,1.8207999467849731,0.2941982029451216,0.6787759650405583,0.39978298952191554,,6.6672290682792665,-0.014834671704787458,,,,,,,,,1.1528869390487677,1.1528869390487677,1.587811291217804,1.587811291217804,,,,,,,,,,,,,,,,,,,"Brailin Rodriguez","sa3009238",683637
"Ricardo Estrada",,0.03099999949336052,0.09139999747276306,0.027499999850988388,7.001010239124298,0.1754000037908554,0.1754000037908554,0,0,,1,4.926000118255615,1.204699993133545,0.8224999904632568,0.7778900265693665,0.18000000715255737,0.7908999919891357,,0.04830000177025795,0.46299999952316284,4.166999995708466,7.118099927902222,0.5854090330165572,1.6200000643730164,0.0939910654503028,0.1605562267564881,-0.0665651613061853,0.2947782999987179,1.9955999851226807,0.29754920463545825,0.6728034018158442,0.4109912727593138,,7.186640434712172,-0.014860769966586966,,,,,,,,,0.4621799476444721,0.4621799476444721,1.0683999247848988,1.0683999247848988,,,,,,,,,,,,,,,,,,,"Ricardo Estrada","sa3016017",698962
"Luis Tejeda",,0.031099999323487282,0.09019999951124191,0.02590000070631504,7.0256699323654175,0.21089999377727509,0.1678999960422516,0,0,,1,4.869999885559082,1.2222000360488892,0.8251000046730042,0.7806299924850464,0.18922221660614014,0.7070000171661377,,0.054999999701976776,0.4648999869823456,4.18409988284111,6.363000154495239,0.657567150911538,1.7029999494552612,0.09546201189057615,0.14517454492403406,-0.049712533033457906,0.29751705820729457,1.9292000532150269,0.2990777090572196,0.6634064647033154,0.4190033823765405,,7.0711292520165445,-0.014879882156871693,,,,,,,,,0.5386465653777126,0.5386465653777126,1.183911107480526,1.183911107480526,,,,,,,,,,,,,,,,,,,"Luis Tejeda","sa3019176",802240
"Luis Garcia",,0.029600000008940697,0.09279999881982803,0.024800000712275505,7.139250218868256,0.1754000037908554,0.1754000037908554,0,0,,1,4.880000114440918,1.2271000146865845,0.8373000025749207,0.7932500243186951,0.195333331823349,0.715399980545044,,0.051100000739097595,0.4521999955177307,4.069799959659576,6.4385998249053955,0.6320939443878818,1.757999986410141,0.09266393133466913,0.14659835323118725,-0.05393442189651812,0.2983104351439233,1.9424999952316284,0.2976851022150556,0.662179701472545,0.4099961419461482,,7.189473626017571,-0.014885085244479129,,,,,,,,,0.4118400275707246,0.4118400275707246,1.0655667334794998,1.0655667334794998,,,,,,,,,,,,,,,,,,,"Luis Garcia","sa3015468",693760
"Denny Lima",,0.029500000178813934,0.09290000051259995,0.024700000882148743,7.147349953651428,0.1754000037908554,0.1754000037908554,0,0,,1,4.888000011444092,1.2252000570297241,0.8382999897003174,0.7941499948501587,0.19433332979679108,0.7250000238418579,,0.05079999938607216,0.4586000144481659,4.127400130033493,6.525000214576721,0.632551723264769,1.7489999681711197,0.09382160666416997,0.1483224267889612,-0.05450082012479124,0.2979427217889774,1.950200080871582,0.2980015226723049,0.6625814601382731,0.41099592315924477,,7.191573687642813,-0.014903104881843925,,,,,,,,,0.4139798544347286,0.4139798544347286,1.0634666718542576,1.0634666718542576,,,,,,,,,,,,,,,,,,,"Denny Lima","sa3021787",808348
"Gabriel Reyes","DET",0.03359999880194664,0.08590000122785568,0.03200000151991844,6.568920314311981,0.2727000117301941,0.15469999611377716,0,0,,1,4.882999897003174,1.1877000331878662,0.7757999897003174,0.7298800349235535,0.15422222018241882,0.7694000005722046,,0.04800000041723251,0.48260000348091125,4.343400031328201,6.924600005149841,0.6272420108162211,1.3879999816417694,0.09883268762243792,0.1575670728652699,-0.05873438524283199,0.29213401799630834,1.9571000337600708,0.3014128974705451,0.6784444966058769,0.4381498638189101,,6.746929217875004,-0.01492356767305106,,,,,,,,,0.9280466094613082,0.9280466094613082,1.5081111416220665,1.5081111416220665,,,,,,,,,,,,,,,,,,,"Gabriel Reyes","sa3016833",694050
"Jose Gomez",,0.037300001829862595,0.07649999856948853,0.023900000378489494,6.484499931335449,0.46070000529289246,0.11469999700784683,0,0,,1,4.785999774932861,1.1456999778747559,0.7627999782562256,0.7204999923706055,0.1792222261428833,0.6897000074386597,,0.0544000007212162,0.6083999872207642,5.475599884986877,6.207300066947937,0.8821226339842745,1.6130000352859497,0.12712077221719026,0.14410782278992793,-0.016987050572737666,0.2834558113719559,1.8353999853134155,0.29698688445284693,0.6769375463824824,0.4029934037819693,,6.600429349392653,-0.01493066343517846,,,,,,,,,1.2012466259300711,1.2012466259300711,1.6546110101044178,1.6546110101044178,,,,,,,,,,,,,,,,,,,"Jose Gomez","sa3019253",800010
"Roberto Medina",,0.03099999949336052,0.09139999747276306,0.027499999850988388,7.000739872455597,0.1754000037908554,0.1754000037908554,0,0,,1,4.9629998207092285,1.1687999963760376,0.8223000168800354,0.7778599858283997,0.17499999701976776,0.8616999983787537,,0.05209999904036522,0.536899983882904,4.8320998549461365,7.755299985408783,0.6230706567170188,1.5749999731779099,0.10818053662677331,0.17362482964095977,-0.06544429301418646,0.2886496215013535,2.0304999947547913,0.2977856489650403,0.6766731887990745,0.40799932537112327,,7.1976403452456,-0.014955142287919899,,,,,,,,,0.5410200215876104,0.5410200215876104,1.0574000142514706,1.0574000142514706,,,,,,,,,,,,,,,,,,,"Roberto Medina","sa3021498",807947
"Wyatt Cheney","BAL",0.03759999945759773,0.08079999685287476,0.03200000151991844,6.4317596554756165,0.29989999532699585,0.14890000224113464,0,0,,1,4.736000061035156,1.163599967956543,0.7569000124931335,0.7146399617195129,0.19277778267860413,0.6195999979972839,,0.045499999076128006,0.5580000281333923,5.022000253200531,5.576399981975555,0.9005810683295683,1.7350000441074371,0.11782095036785731,0.13082770059379112,-0.01300675022593381,0.28583358708740775,1.783199965953827,0.29240555354759457,0.6781817523627134,0.40154098312237474,,6.640451469272375,-0.014967792894453364,,,,,,,,,1.1241734214127068,1.1241734214127068,1.6145888902246952,1.6145888902246952,,,,,,,,,,,,,,,,,,,"Wyatt Cheney","sa3020562",688904
"Weskendry Espinoza",,0.03099999949336052,0.09019999951124191,0.025800000876188278,7.029360115528107,0.21250000596046448,0.16750000417232513,0,0,,1,4.86899995803833,1.2275999784469604,0.8258000016212463,0.7810400128364563,0.18844445049762726,0.703000009059906,,0.05550000071525574,0.45010000467300415,4.050900042057037,6.327000081539154,0.6402560439151417,1.6960000544786453,0.09244198162908689,0.1443828332549704,-0.05194085162588351,0.2986497978100364,1.9305999875068665,0.2992997836570012,0.6628358108161592,0.42298590864463165,,7.080118235945702,-0.01500401792980982,,,,,,,,,0.5150732949376109,0.5150732949376109,1.1749221235513687,1.1749221235513687,,,,,,,,,,,,,,,,,,,"Weskendry Espinoza","sa3016046",699329
"Gleiner Diaz",,0.03139999881386757,0.08990000188350677,0.026900000870227814,6.976440131664276,0.21089999377727509,0.1678999960422516,0,0,,1,4.921000003814697,1.19159996509552,0.8213000297546387,0.775160014629364,0.17355555295944214,0.8008000254631042,,0.05660000070929527,0.49900001287460327,4.491000115871429,7.207200229167938,0.6231268693904332,1.5619999766349792,0.10140215657138484,0.16273115725306525,-0.061329000681680415,0.29323751640211565,1.9923999905586243,0.30021559393060626,0.6694209950091915,0.44197880137058837,,7.08546260073781,-0.015009023890530462,,,,,,,,,0.5929067365825178,0.5929067365825178,1.1695777587592602,1.1695777587592602,,,,,,,,,,,,,,,,,,,"Gleiner Diaz","sa3015501",699695
"Nelfy Ynfante",,0.02930000051856041,0.09309999644756317,0.02419999986886978,7.169580101966858,0.1754000037908554,0.1754000037908554,0,0,,1,4.9019999504089355,1.2103999853134155,0.8403000235557556,0.7966200113296509,0.19422222673892975,0.7505000233650208,,0.052799999713897705,0.4927999973297119,4.435199975967407,6.754500210285187,0.6566288900567145,1.7480000406503677,0.1005303962291149,0.15310078150906803,-0.05257038527995313,0.29531314972401423,1.9609000086784363,0.29785280057464864,0.6634738635239706,0.4039949681990614,,7.204229381680489,-0.015011630650309865,,,,,,,,,0.43972657471895227,0.43972657471895227,1.0508109778165817,1.0508109778165817,,,,,,,,,,,,,,,,,,,"Nelfy Ynfante","sa3019149",800295
"Abrahan Tejada",,0.029100000858306885,0.0934000015258789,0.024000000208616257,7.179659843444824,0.1754000037908554,0.1754000037908554,0,0,,1,4.923999786376953,1.2267999649047852,0.8434000015258789,0.7977399826049805,0.18444444239139557,0.7681000232696533,,0.053300000727176666,0.45419999957084656,4.087799996137619,6.91290020942688,0.5913292355302958,1.6599999815225601,0.09224208352475254,0.1559910756687535,-0.06374899214400097,0.29902989225374915,1.9948999881744385,0.3009148288863157,0.6630475769990746,0.43100924810965713,,7.20861818343401,-0.015049239008404004,,,,,,,,,0.38585337698459643,0.38585337698459643,1.0464221760630608,1.0464221760630608,,,,,,,,,,,,,,,,,,,"Abrahan Tejada","sa3019146",800279
"Isaias Uribe","PIT",0.03280000016093254,0.08649999648332596,0.027699999511241913,6.7922099232673645,0.2784999907016754,0.1535000056028366,0,0,,1,4.9019999504089355,1.1885000467300415,0.7991999983787537,0.7546899914741516,0.16744443774223328,0.7757999897003174,,0.05260000005364418,0.46149998903274536,4.153499901294708,6.9821999073028564,0.5948698055680788,1.5069999396800995,0.09414524555314327,0.15826193340446656,-0.0641166878513233,0.29175669142999217,1.9643000364303589,0.2964173337348801,0.6735157952559063,0.41293893371911267,,6.994018041342497,-0.0151007380442317,,,,,,,,,0.6881333030760288,0.6881333030760288,1.2610223181545734,1.2610223181545734,,,,,,,,,,,,,,,,,,,"Isaias Uribe","sa3016486",692854
"Yojeiry Osoria",,0.032999999821186066,0.0877000018954277,0.028999999165534973,6.832439839839935,0.22660000622272491,0.16459999978542328,0,0,,1,4.933000087738037,1.1713000535964966,0.8044000267982483,0.7591599822044373,0.16811111569404602,0.83160001039505,,0.054999999701976776,0.5238999724388123,4.71509975194931,7.48440009355545,0.6299903389731014,1.5130000412464142,0.10620311435652939,0.16857895714661733,-0.06237584279008794,0.28946718839510965,2.0029000639915466,0.2990675622416547,0.6780593279680927,0.42399885469064924,,7.052484948933125,-0.015119329526106475,,,,,,,,,0.6748530521988871,0.6748530521988871,1.2025554105639458,1.2025554105639458,,,,,,,,,,,,,,,,,,,"Yojeiry Osoria","sa3016583",691920
"Andinson Ferrer","NYM",0.03880000114440918,0.07450000196695328,0.025200000032782555,6.290730178356171,0.4747999906539917,0.11180000007152557,0,0,,1,4.769999980926514,1.1103999614715576,0.7398999929428101,0.6989700198173523,0.1854444444179535,0.6833000183105469,,0.05299999937415123,0.6747000217437744,6.07230019569397,6.149700164794922,0.9874140255578568,1.6689999997615814,0.14144654600453946,0.1432494803024767,-0.0018029342979372365,0.27528075255729934,1.7936999797821045,0.2914571741079157,0.6869273618111782,0.3854613839551196,,6.525318146497011,-0.01514466299834102,,,,,,,,,1.372493424266577,1.372493424266577,1.7297222130000591,1.7297222130000591,,,,,,,,,,,,,,,,,,,"Andinson Ferrer","sa3018819",800072
"Elkyn Chirinos",,0.02930000051856041,0.09319999814033508,0.02419999986886978,7.17128974199295,0.1754000037908554,0.1754000037908554,0,0,,1,4.9070000648498535,1.2128000259399414,0.8410000205039978,0.79680997133255,0.19233334064483643,0.7548999786376953,,0.053700000047683716,0.48030000925064087,4.322700083255768,6.794099807739258,0.6362432412799879,1.7310000658035278,0.09788057935665369,0.15384144460181376,-0.05596086524516007,0.29592035927242805,1.9677000045776367,0.29787979271656284,0.6633760452734858,0.41000724071812894,,7.220573705434799,-0.015151618102786936,,,,,,,,,0.4158199250698087,0.4158199250698087,1.0344666540622711,1.0344666540622711,,,,,,,,,,,,,,,,,,,"Elkyn Chirinos","sa3011775",691879
"José  Ramírez",,0.031099999323487282,0.09120000153779984,0.02800000086426735,6.975449860095978,0.1754000037908554,0.1754000037908554,0,0,,1,4.989999771118164,1.1612000465393066,0.820900022983551,0.7750499844551086,0.16555555164813995,0.909500002861023,,0.050999999046325684,0.5331000089645386,4.797900080680847,8.185500025749207,0.5861462422073235,1.4899999648332596,0.10683367403142806,0.1822645379915962,-0.07543086396016814,0.28817473955749345,2.0707000494003296,0.2989165606488112,0.6796372212057429,0.4279990710375548,,7.222562518715859,-0.015168639081648672,,,,,,,,,0.529246605932713,0.529246605932713,1.0324778407812119,1.0324778407812119,,,,,,,,,,,,,,,,,,,"Jose  Ramirez","sa3015929",691342
"Jose Moreno",,0.03840000182390213,0.0723000019788742,0.019700000062584877,6.29442036151886,0.5662999749183655,0.09229999780654907,0,0,,1,4.7779998779296875,1.1154999732971191,0.7419999837875366,0.6993800401687622,0.16944444179534912,0.7117999792098999,,0.05820000171661377,0.6430000066757202,5.787000060081482,6.406199812889099,0.9033436716160798,1.524999976158142,0.1345751408755441,0.14897446575873996,-0.014399324883195869,0.2783183637632304,1.827299952507019,0.2960535489804584,0.6825452275177247,0.41297316409316986,,6.48181803226471,-0.015183321600602089,,,,,,,,,1.3915335059165952,1.3915335059165952,1.7732223272323608,1.7732223272323608,,,,,,,,,,,,,,,,,,,"Jose Moreno","sa3003113",673659
"Jervis Alfaro",,0.02879999950528145,0.09369999915361404,0.02319999970495701,7.221330106258392,0.1754000037908554,0.1754000037908554,0,0,,1,4.9019999504089355,1.2314000129699707,0.8464999794960022,0.802370011806488,0.1948888897895813,0.7336999773979187,,0.051500000059604645,0.45980000495910645,4.138200044631958,6.603299796581268,0.6266866827361726,1.7540000081062317,0.0937984515729644,0.14967359951456383,-0.05587514794159942,0.2991158232269314,1.9650999903678894,0.2993870213195096,0.6610112842590772,0.4099873324122134,,7.2245958492159845,-0.015186038140867483,,,,,,,,,0.36522669941186914,0.36522669941186914,1.030444510281086,1.030444510281086,,,,,,,,,,,,,,,,,,,"Jervis Alfaro","sa3022113",807697
