Season,Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
2014,"Dale Thayer","SDP",65.1,0.69385797,,,,,0.08829175,0.18138196,,,,0.03646833,,,,"Dale Thayer",5032,445612
2014,"Yohan Flande","COL",59,0.00449438,,,,,0.61235955,0.19101124,,,,0.19213483,,,,"Yohan Flande",5057,456071
2014,"Josh Fields","HOU",54.2,0.66204691,,,,,,,,0.20255864,,0.13539446,,,,"Josh Fields",5070,451661
2014,"Franklin Morales","COL",142.1,0.44449047,,,,,0.14208782,0.24606462,0.10770505,,,0.05965203,,,,"Franklin Morales",5088,462985
2014,"Evan Meek","BAL",23.1,0.64691358,,0.11358025,,,0.02469136,,0.09382716,,,0.12098765,,,,"Evan Meek",5109,457425
2014,"Jeurys Familia","NYM",77.1,0.20899251,,,,,0.53538718,0.2489592,,,,0.00666112,,,,"Jeurys Familia",5114,544727
2014,"C.C. Lee","CLE",28,0.0040404,,,0.0040404,,0.61818182,,0.37373737,,,,,,,"C.C. Lee",5177,547348
2014,"Ernesto Frieri","- - -",41.2,0.4473342,,,,,0.33550065,0.17685306,,,,0.04031209,,,,"Ernesto Frieri",5178,457117
2014,"Mike Pelfrey","MIN",23.2,0.30482456,,,0.08552632,,0.49342105,0.08114035,0.03508772,,,,,,,"Mike Pelfrey",5203,460059
2014,"Chris Perez","LAD",46.1,0.63208685,,,,,0.08323281,0.24849216,,,,0.03618818,,,,"Chris Perez",5213,453198
2014,"Wade LeBlanc","- - -",29.2,0.19545455,,0.01590909,,,0.36818182,,0.17045455,,,0.25,,,,"Wade LeBlanc",5221,453281
2014,"Blake Parker","CHC",21,0.68523677,,,0.07520891,,0.00278552,,0.2367688,,,,,,,"Blake Parker",5224,453284
2014,"Chris Tillman","BAL",207.1,0.55167352,,0.09042866,,,,0.04932472,,0.17557252,,0.13300059,,,,"Chris Tillman",5279,501957
2014,"Samuel Deduno","- - -",100.2,0.23350846,,0.42498541,,,,,0.28371278,,,0.05779335,,,,"Samuel Deduno",5285,465679
2014,"Michael Pineda","NYY",76.1,0.2962963,,0.24250441,,,0.0026455,0.33950617,,,,0.11904762,,,,"Michael Pineda",5372,501381
2014,"Brad Peacock","HOU",131.2,0.57905983,,,,,0.0025641,0.15384615,,0.18547009,,0.07905983,,,,"Brad Peacock",5401,502748
2014,"Pedro Báez","LAD",24,0.70028818,,,,,0.10662824,0.11527378,,,,0.0778098,,,,"Pedro Baez",5420,520980
2014,"Jesse Chavez","OAK",146,0.15374948,,0.36070381,,,0.17637202,,0.13950566,,,0.16966904,,,,"Jesse Chavez",5448,445926
2014,"Dana Eveland","NYM",27.1,0.06369427,,,,,0.32696391,0.56687898,,,,0.04246285,,,,"Dana Eveland",5508,445968
2014,"Madison Bumgarner","SFG",217.1,0.43294677,,0.35087719,,,0.00029735,,0.14005352,,,0.07582516,,,,"Madison Bumgarner",5524,518516
2014,"Boone Logan","COL",25,0.37644342,,0.00230947,,,0.21709007,0.40184758,,,,0.00230947,,,,"Boone Logan",5525,457429
2014,"Maikel Cleto","CHW",29.1,0.65709156,,,,,0.06642729,0.23698384,,,,0.03949731,,,,"Maikel Cleto",5529,521055
2014,"Phil Coke","DET",58,0.3676313,,,,,0.29796356,0.19078242,,,,0.14362272,,,,"Phil Coke",5535,457435
2014,"Tyler Clippard","WSN",70.1,0.48336252,,,0.0971979,,,,0.07443082,,,0.34500876,,,,"Tyler Clippard",5640,461325
2014,"Henderson Alvarez III","MIA",187,0.22076923,,,,,0.48192308,0.11307692,0.00923077,,0.00884615,0.16615385,,,,"Henderson Alvarez III",5669,506693
2014,"Brooks Brown","COL",26,0.00992556,,,,,0.51116625,0.22828784,0.01488834,,,0.23573201,,,,"Brooks Brown",5679,453156
2014,"Tim Lincecum","SFG",155.2,0.31616541,,,,,0.15,0.21203008,0.07556391,,,0.2462406,,,,"Tim Lincecum",5705,453311
2014,"Josh Lueke","TBR",30.1,0.43478261,,,0.22153209,,0.14699793,0.19668737,,,,,,,,"Josh Lueke",5722,518961
2014,"Eric O'Flaherty","OAK",20,0.13395639,,,,,0.60124611,0.24922118,,,,0.01557632,,,,"Eric O'Flaherty",5746,447714
2014,"Jason Motte","STL",25,0.53902439,,0.38536585,,,0.04634146,,0.00243902,,,0.02682927,,,,"Jason Motte",5861,435400
2014,"Danny Salazar","CLE",110,0.70328487,,,,,0.0543888,0.11847065,,,,0.12385568,,,,"Danny Salazar",5867,517593
2014,"Gonzalez Germen","NYM",30.1,0.59481038,,,,,0.05588822,0.13972056,0.00199601,,,0.20758483,,,,"Gonzalez Germen",5876,542674
2014,"Darin Downs","HOU",34.2,,,0.32190476,,,0.53142857,,0.05904762,,,0.08761905,,,,"Darin Downs",5903,445153
2014,"Wesley Wright","CHC",48.1,0.33507853,,,,,0.19371728,0.14136126,,0.23560209,,0.09424084,,,,"Wesley Wright",5960,449079
2014,"Jonathan Papelbon","PHI",66.1,0.65810277,,,0.17193676,,0.02173913,0.14822134,,,,,,,,"Jonathan Papelbon",5975,449097
2014,"Francisley Bueno","KCR",32.1,0.04192872,,,,,0.5639413,0.29559748,,,,0.09853249,,,,"Francisley Bueno",5980,499107
2014,"Randall Delgado","ARI",77.2,0.53235908,,,,,0.0967293,0.11203897,0.05358386,,,0.2052888,,,,"Randall Delgado",5985,517414
2014,"Kelvin Herrera","KCR",70,0.59394479,,,,,0.14959929,,0.06233304,,,0.19412289,,,,"Kelvin Herrera",6033,516969
2014,"Scott Baker","TEX",80.2,0.09229467,,,,,0.54191363,0.29720576,,,,0.06858594,,,,"Scott Baker",6176,435044
2014,"Dellin Betances","NYY",90,0.52465048,,0.00073584,,,,,0.09345107,0.38116262,,,,,,"Dellin Betances",6216,476454
2014,"Kyle Kendrick","PHI",199,,,0.26834788,,,0.45037181,0.0937601,,,,0.18752021,,,,"Kyle Kendrick",6230,452718
2014,"Tom Gorzelanny","MIL",21,0.29946524,,,,,0.27005348,0.23529412,,,,0.19518717,,,,"Tom Gorzelanny",6244,452733
2014,"Trevor Cahill","ARI",110.2,0.04537999,,,,,0.5904866,0.02132313,,0.15199563,,0.19081465,,,,"Trevor Cahill",6249,502239
2014,"Scott Feldman","HOU",180.1,0.05808424,,0.32404891,,,0.29211957,,0.26970109,,,0.0560462,,,,"Scott Feldman",6283,444857
2014,"David Phelps","NYY",113,0.20500782,,0.02816901,,,0.23682838,0.30046948,,0.14971309,,0.07981221,,,,"David Phelps",6316,475479
2014,"Esmil Rogers","- - -",45.2,0.44693396,,0.04481132,,,0.0990566,0.30188679,0.08018868,,,0.02712264,,,,"Esmil Rogers",6317,469134
2014,"Al Alburquerque","DET",57.1,0.04806688,,,,,0.31556949,0.63636364,,,,,,,,"Al Alburquerque",6324,456379
2014,"John Danks","CHW",193.2,0.33809669,,0.1882031,,,0.10063849,,0.090301,,,0.28276072,,,,"John Danks",6329,433579
2014,"Chris Archer","TBR",194.2,0.46529319,,,,,0.19461173,0.28779715,,,,0.05229794,,,,"Chris Archer",6345,502042
2014,"Jake Odorizzi","TBR",168,0.46151305,,0.07135778,0.24413611,,0.11397423,0.05450942,0.05450942,,,,,,,"Jake Odorizzi",6397,543606
2014,"Trevor May","MIN",45.2,0.56563246,,,,,0.03579952,0.10739857,0.12649165,,,0.1646778,,,,"Trevor May",6398,543507
2014,"Stolmy Pimentel","PIT",32.2,0.49661017,,,,,0.01694915,0.48644068,,,,,,,,"Stolmy Pimentel",6415,516935
2014,"Tim Stauffer","SDP",64.1,0.28116214,,,,,0.25866917,0.21368322,0.07966261,,,0.16682287,,,,"Tim Stauffer",6432,431162
2014,"Vance Worley","PIT",110.2,0.15893198,,0.05721551,,,0.45708837,0.22631914,,0.07946599,,0.02097902,,,,"Vance Worley",6435,474699
2014,"Kevin Jepsen","LAA",65,0.51382269,,,,,0.10676835,,0.2135367,,,0.16587226,,,,"Kevin Jepsen",6475,448178
2014,"Steve Cishek","MIA",65.1,0.01146384,,,,,0.5026455,0.48059965,,,,0.00529101,,,,"Steve Cishek",6483,518553
2014,"Brian Wilson","LAD",48.1,0.21285141,,,,,0.08433735,0.59638554,0.08835341,,,0.01807229,,,,"Brian Wilson",6485,451216
2014,"Blaine Hardy","DET",39,0.40412044,,0.19492868,,,,,0.21077655,,,0.19017433,,,,"Blaine Hardy",6499,543278
2014,"Josh Zeid","HOU",20.2,0.46296296,,0.0978836,,,0.0026455,0.27777778,,,,0.15873016,,,,"Josh Zeid",6527,473646
2014,"Alex Cobb","TBR",166.1,0.30261137,,,,,0.11367127,,,0.2000768,,0.38364055,,,,"Alex Cobb",6562,502171
2014,"Tom Koehler","MIA",191.1,0.49404964,,,,,0.10880653,0.14790887,,0.21625298,,0.03298198,,,,"Tom Koehler",6570,543408
2014,"Marc Rzepczynski","CLE",46,,,,,,0.5625,0.43206522,,,,0.00543478,,,,"Marc Rzepczynski",6612,519240
2014,"Brad Brach","BAL",62.1,0.53942308,,,0.14326923,,0.13653846,0.18076923,,,,,,,,"Brad Brach",6627,542960
2014,"Carlos Carrasco","CLE",134,0.46899026,,,,,0.08200923,0.19067145,0.11430036,,,0.1440287,,,,"Carlos Carrasco",6632,471911
2014,"Craig Kimbrel","ATL",61.2,0.72588348,,,,,,,,0.27411652,,,,,,"Craig Kimbrel",6655,518886
2014,"Alex Colomé","TBR",23.2,0.57402597,,0.22077922,,,0.02337662,,0.03376623,,,0.14805195,,,,"Alex Colome",6661,517008
2014,"Andrew Miller","- - -",62.1,0.56765005,,,,,0.01017294,0.42217701,,,,,,,,"Andrew Miller",6785,453192
2014,"Julio Teheran","ATL",221,0.38298526,,,,,0.22727273,0.20085995,0.10565111,,,0.08323096,,,,"Julio Teheran",6797,527054
2014,"Robbie Ross Jr.","TEX",78.1,0.64858841,,0.01263001,,,0.08618128,0.13670134,0.06909361,,,0.04680535,,,,"Robbie Ross Jr.",6819,543726
2014,"Sam Freeman","STL",38,0.38301043,,,0.26825633,,0.24292101,0.04769001,0.05216095,,,0.00596125,,,,"Sam Freeman",6832,518693
2014,"Jeff Manship","PHI",23,0.09295775,,,,,0.45070423,,0.32676056,,,0.12957746,,,,"Jeff Manship",6865,453249
2014,"Johnny Cueto","CIN",243.2,0.27590959,,0.25275634,,,0.20672547,0.10887541,0.00523705,,,0.15049614,,,,"Johnny Cueto",6893,456501
2014,"Chase Anderson","ARI",114.1,0.40031813,,,,,0.21208908,,0.18875928,,,0.19883351,,,,"Chase Anderson",6895,502624
2014,"Martín Pérez","TEX",51.1,0.26199741,,,,,0.38132296,0.11802853,0.08171206,,,0.15693904,,,,"Martin Perez",6902,527048
2014,"Joakim Soria","- - -",44.1,0.38046647,,0.28134111,,,,0.12827988,0.10932945,,,0.10058309,,,,"Joakim Soria",6941,465657
2014,"Yohan Pino","MIN",60.1,0.47972305,,,,,0.10286845,0.23145401,0.06429278,,,0.12166172,,,,"Yohan Pino",6955,464416
2014,"Drew Storen","WSN",56.1,0.35131744,,,,,0.17816813,0.28607277,,,,0.18444166,,,,"Drew Storen",6983,519322
2014,"Ian Kennedy","SDP",201,0.57565887,,0.00029612,,,0.04678709,0.07580693,,0.16316257,,0.13828842,,,,"Ian Kennedy",6986,453178
2014,"Ryan Pressly","MIN",28.1,0.26771654,,,,,0.18372703,0.34383202,0.20209974,,,0.00262467,,,,"Ryan Pressly",7005,519151
2014,"Miguel González","BAL",159,0.41185709,,,,,0.16372203,0.15037299,0.1401649,,,0.133883,,,,"Miguel Gonzalez",7024,456068
2014,"Alex Torres","SDP",54,0.5491388,,0.05876393,,,0.06990881,,0.00101317,,,0.32117528,,,,"Alex Torres",7038,456776
2014,"James Shields","KCR",227,0.27438017,,0.24187328,,,0.14242424,,,0.12396694,,0.21735537,,,,"James Shields",7059,448306
2014,"Chris Withrow","LAD",21.1,0.53908356,,0.36118598,,,,,0.08894879,,,0.01078167,,,,"Chris Withrow",7161,519437
2014,"Greg Holland","KCR",62.1,0.54754755,,,0.02302302,,,0.42942943,,,,,,,,"Greg Holland",7196,518813
2014,"Nick Masset","COL",45,0.18145695,,0.12715232,0.07152318,,0.38675497,,0.23311258,,,,,,,"Nick Masset",7267,434665
2014,"Craig Stammen","WSN",72.2,0.01950355,,0.27659574,,,0.57358156,0.01152482,,0.1179078,,0.00088652,,,,"Craig Stammen",7274,489334
2014,"Brad Ziegler","ARI",67,,,,,,0.62699256,,0.17959617,,,0.19341126,,,,"Brad Ziegler",7293,446899
2014,"Josh Collmenter","ARI",179.1,0.00669394,,0.69765712,,,,,0.06731127,,,0.22833767,,,,"Josh Collmenter",7312,518567
2014,"Casey Janssen","TOR",45.2,0.44714286,,0.28,,,0.01714286,0.05857143,0.16285714,,,0.03428571,,,,"Casey Janssen",7355,445163
2014,"Dan Otero","OAK",86.2,0.15391085,,,,,0.55929352,0.11522288,0.03280067,,,0.13877208,,,,"Dan Otero",7385,519096
2014,"Dillon Gee","NYM",137.1,0.28179669,,0.00661939,,,0.30543735,0.11347518,,0.13144208,,0.16122931,,,,"Dillon Gee",7396,518716
2014,"Javy Guerra","CHW",46.1,0.60344828,,0.02122016,,,,0.18435013,0.16312997,,,0.02785146,,,,"Javy Guerra",7407,457915
2014,"J.A. Happ","TOR",158,0.52695716,,,,,0.19350074,0.06499261,0.12038405,,,0.09416544,,,,"J.A. Happ",7410,457918
2014,"Wade Davis","KCR",72,0.58270989,,0.21446384,,,0.01413134,,,0.18869493,,,,,,"Wade Davis",7441,451584
2014,"Gio González","WSN",158.2,0.37733689,,,,,0.27241511,,0.16863792,,,0.18161007,,,,"Gio Gonzalez",7448,461829
2014,"Phil Hughes","MIN",209.2,0.58209937,,0.20368542,,,0.06778546,,,0.14412636,,0.00230339,,,,"Phil Hughes",7450,461833
2014,"Anthony Swarzak","MIN",86,0.65584416,,,,,0.03391053,0.27561328,,,,0.03463203,,,,"Anthony Swarzak",7466,461872
2014,"Ryan Webb","BAL",49.1,,,,,,0.59916201,0.31005587,,,,0.09078212,,,,"Ryan Webb",7474,444436
2014,"Collin McHugh","HOU",154.2,0.38895607,,0.31438936,,,0.01128577,,0.23417977,,0.00040306,0.05078597,,,,"Collin McHugh",7531,543521
2014,"Jake McGee","TBR",71.1,0.61639058,,,,,0.34612031,0.00174368,0.03574542,,,,,,,"Jake McGee",7550,459429
2014,"Nick Vincent","SDP",55,0.33918129,,,,,0.06081871,0.56842105,,,,0.03157895,,,,"Nick Vincent",7555,543883
2014,"Jordan Lyles","COL",126.2,0.32615973,,,,,0.32329029,0.18747011,0.08417025,,,0.07890961,,,,"Jordan Lyles",7593,543475
2014,"Tommy Milone","- - -",118,0.39875065,,0.02602811,,,0.20562207,,0.11920875,,,0.25039042,,,,"Tommy Milone",7608,543548
2014,"Carlos Torres","NYM",97,0.34403081,,0.46341463,,,0.03979461,,0.13863928,,,0.01412067,,,,"Carlos Torres",7624,448614
2014,"Neil Ramírez","CHC",43.2,0.72117962,,,,,,0.17024129,0.10723861,,,0.00134048,,,,"Neil Ramirez",7677,519166
2014,"David Holmberg","CIN",30,0.60077519,,,,,0.00193798,0.09108527,0.01937984,,,0.28682171,,,,"David Holmberg",7725,571787
2014,"Juan Nicasio","COL",93.2,0.68770546,,,,,0.01446417,0.24063116,,,,0.05719921,,,,"Juan Nicasio",7731,504379
2014,"Wily Peralta","MIL",198.2,0.38128359,,,,,0.27473917,0.27853304,,,,0.0654442,,,,"Wily Peralta",7738,503449
2014,"Mike Fiers","MIL",71.2,0.63563115,,0.10116383,,,0.00089526,,0.17188899,,,0.09042077,,,,"Mike Fiers",7754,571666
2014,"Shawn Kelley","NYY",51.2,0.42250287,,,,,,0.57749713,,,,,,,,"Shawn Kelley",7773,518875
2014,"Daisuke Matsuzaka","NYM",83.1,0.29971989,,0.16876751,0.04131653,,0.19747899,0.16736695,0.12535014,,,,,,,"Daisuke Matsuzaka",7775,493137
2014,"Jerry Blevins","WSN",57.1,0.00105042,,,,,0.51260504,0.18907563,0.17857143,,,0.11869748,,,,"Jerry Blevins",7841,460283
2014,"Tyson Ross","SDP",195.2,0.23148744,,0.0022537,,,0.31938184,0.41242756,,,,0.03444945,,,,"Tyson Ross",7872,475115
2014,"Christian Friedrich","COL",24.1,0.43544304,,,,,0.09367089,0.30632911,0.0835443,,,0.08101266,,,,"Christian Friedrich",7942,543184
2014,"Anthony Bass","HOU",27,0.20470588,,0.38117647,,,0.01882353,0.31764706,0.00470588,,,0.07294118,,,,"Anthony Bass",7982,542914
2014,"Eric Stults","SDP",176,0.48671626,,,,,0.01346086,0.16932341,0.08714134,,,0.24335813,,,,"Eric Stults",8011,445590
2014,"Paul Clemens","HOU",24.2,0.54014599,,,,,0.07055961,0.00973236,0.18491484,,,0.1946472,,,,"Paul Clemens",8037,518560
2014,"Glen Perkins","MIN",61.2,0.63113006,,,,,0.1130064,0.25586354,,,,,,,,"Glen Perkins",8041,450282
2014,"Jason Vargas","KCR",187,0.43564025,,0.00066867,,,0.13640923,,,0.12102976,,0.30625209,,,,"Jason Vargas",8044,450306
2014,"Will Smith","MIL",65.2,0.49499545,,,,,0.06369427,0.38125569,0.05459509,,,0.00545951,,,,"Will Smith",8048,519293
2014,"Dan Jennings","MIA",40.1,0.56534091,,,,,0.00426136,0.43039773,,,,,,,,"Dan Jennings",8073,543359
2014,"Bryan Shaw","CLE",76.1,0.00325203,,0.71219512,,,,0.27398374,,,,0.01056911,,,,"Bryan Shaw",8110,543766
2014,"Jaime García","STL",43.2,0.20602219,,0.0570523,,,0.32805071,0.17274168,0.0681458,,,0.16798732,,,,"Jaime Garcia",8137,448802
2014,"Yovani Gallardo","MIL",192.1,0.27150873,,0.00031172,,,0.28086035,0.24875312,0.19139651,,,0.00716958,,,,"Yovani Gallardo",8173,451596
2014,"Kevin Siegrist","STL",30.1,0.84801382,,,,,0.0224525,,0.07944732,,,0.05008636,,,,"Kevin Siegrist",8180,543779
2014,"Nick Greenwood","STL",36,0.09240246,,,,,0.52156057,0.12936345,0.02874743,,,0.22792608,,,,"Nick Greenwood",8182,572889
2014,"Steven Wright","BOS",21,0.15317919,,,,,,,0.10404624,,,,,0.74277457,,"Steven Wright",8185,453214
2014,"Brett Anderson","COL",43.1,0.23700306,,,,,0.26452599,0.33639144,,0.10244648,,0.05963303,,,,"Brett Anderson",8223,474463
2014,"David Robertson","NYY",64.1,0.00648148,,0.62777778,,,,,,0.35648148,,0.00925926,,,,"David Robertson",8241,502085
2014,"J.P. Howell","LAD",49,0.00127226,,,,,0.67048346,0.00127226,,0.30661578,,0.02035623,,,,"J.P. Howell",8245,434442
2014,"Huston Street","- - -",59.1,,,,,,0.47431694,0.34972678,,,,0.17595628,,,,"Huston Street",8258,434718
2014,"Tony Sipp","HOU",50.2,0.57283951,,,,,0.01234568,0.30987654,,,,0.10493827,,,,"Tony Sipp",8280,448609
2014,"Jared Burton","MIN",64,0.39121756,,,,,0.08782435,0.14271457,,,,0.37824351,,,,"Jared Burton",8346,454537
2014,"AJ Ramos","MIA",64,0.49112979,,0.02894491,,,0.03454715,0.2605042,0.01680672,,,0.16806723,,,,"AJ Ramos",8350,573109
2014,"Homer Bailey","CIN",145.2,0.37417364,,,,,0.21110621,0.22256501,,0.07580432,,0.11635082,,,,"Homer Bailey",8362,456701
2014,"Jenrry Mejia","NYM",93.2,0.30249344,,0.21194226,,,0.07545932,0.18307087,0.15485564,,,0.07217848,,,,"Jenrry Mejia",8476,516769
2014,"Danny Farquhar","SEA",71,0.12732095,,0.556145,,,0.08841733,,0.15826702,,,0.06984969,,,,"Danny Farquhar",8501,543144
2014,"Jeff Beliveau","TBR",24,0.36434109,,0.19638243,,,0.21447028,,0.20413437,,,0.02067183,,,,"Jeff Beliveau",8504,542924
2014,"Michael Kohn","LAA",23.2,0.65517241,,0.02988506,,,0.03678161,0.17931034,,,,0.09885057,,,,"Michael Kohn",8505,543409
2014,"Rob Wooten","MIL",34.1,0.03378378,,,0.07263514,,0.24662162,0.51182432,0.13513514,,,,,,,"Rob Wooten",8532,543942
2014,"Dustin McGowan","TOR",82,0.40941512,,,,,0.27318117,0.20328103,0.01141227,,,0.10271041,,,,"Dustin McGowan",8600,430661
2014,"Paul Maholm","LAD",70.2,0.1832325,,0.10371651,,,0.33794296,0.10976664,0.13915298,,0.01901469,0.10717373,,,,"Paul Maholm",8678,430904
2014,"Justin Verlander","DET",206,0.5420094,,,,,0.01792009,0.15188014,0.15658049,,,0.13160987,,,,"Justin Verlander",8700,434378
2014,"Tanner Roark","WSN",198.2,0.02610442,,,,,0.64290495,0.14658635,0.08366801,,,0.10073628,,,,"Tanner Roark",8753,543699
2014,"Wade Miley","ARI",201.1,0.37096258,,,,,0.26574992,0.22865366,0.01918772,,,0.11544611,,,,"Wade Miley",8779,489119
2014,"Andrew Cashner","SDP",123.1,0.3088565,,,,,0.40022422,0.17432735,0.01513453,,,0.1014574,,,,"Andrew Cashner",8782,488768
2014,"Antonio Bastardo","PHI",64,0.63288889,,0.00088889,,,,0.34044444,,,,0.02577778,,,,"Antonio Bastardo",8844,455374
2014,"Ryan Cook","OAK",50,0.51004016,,,,,0.13788487,0.26238286,,,,0.0896921,,,,"Ryan Cook",8855,475857
2014,"Adam Warren","NYY",78.2,0.35240964,,0.0188253,,,0.0436747,0.32756024,0.09563253,,,0.16189759,,,,"Adam Warren",9029,476589
2014,"Jeanmar Gómez","PIT",62,0.01587302,,,,,0.55555556,0.14708995,0.0031746,,,0.27830688,,,,"Jeanmar Gomez",9033,491646
2014,"J.J. Hoover","CIN",62.2,0.65696649,,,,,0.00176367,0.11199295,0.20282187,,,0.02645503,,,,"J.J. Hoover",9037,543331
2014,"John Axford","- - -",54.2,0.6828322,,,,,,0.16197866,0.15518914,,,,,,,"John Axford",9059,446099
2014,"Kirby Yates","TBR",36,0.53618907,,,,,,0.38257016,,0.0310192,,0.05022157,,,,"Kirby Yates",9073,489446
2014,"Zach Putnam","CHW",54.2,0.03877791,,0.27497062,0.56874266,,0.11750881,,,,,,,,,"Zach Putnam",9080,474029
2014,"Brad Hand","MIA",111,0.42294713,,,,,0.23115861,,0.21541057,,,0.13048369,,,,"Brad Hand",9111,543272
2014,"TJ House","CLE",102,0.00127226,,,,,0.56234097,0.23155216,0.03562341,,,0.1692112,,,,"TJ House",9121,543334
2014,"Nathan Eovaldi","MIA",199.2,0.60056657,,,0.0050362,,0.02895814,0.24677369,0.09379918,,,0.02486623,,,,"Nathan Eovaldi",9132,543135
2014,"Kyle Lobstein","DET",39.1,0.45104334,,0.20866774,,,0.13162119,,0.05457464,,,0.1540931,,,,"Kyle Lobstein",9178,543456
2014,"Vic Black","NYM",34.2,0.61675579,,,,,0.114082,,0.26916221,,,,,,,"Vic Black",9195,502195
2014,"Koji Uehara","BOS",64.1,0.42691903,,0.00105152,0.47528917,,0.07360673,0.02103049,0.00210305,,,,,,,"Koji Uehara",9227,493157
2014,"Alex Wilson","BOS",28.1,0.28398058,,0.03640777,,,0.16262136,0.37135922,0.08980583,,,0.05582524,,,,"Alex Wilson",9239,543935
2014,"Jared Hughes","PIT",64.1,0.06387921,,,,,0.78397213,0.13704994,,,,0.01509872,,,,"Jared Hughes",9325,453172
2014,"Brandon Morrow","TOR",33.1,0.5631068,,,0.15210356,,0.01941748,0.23462783,,0.03074434,,,,,,"Brandon Morrow",9346,453344
2014,"Josh Tomlin","CLE",104,0.46592244,,0.2920094,,,0.01938895,,0.14864865,,,0.07403055,,,,"Josh Tomlin",9388,458708
2014,"Doug Fister","WSN",164,0.081103,,0.12935929,,,0.57461476,,0.08799676,,,0.1269262,,,,"Doug Fister",9425,450729
2014,"Dallas Keuchel","HOU",200,0.18532049,,0.05214215,,,0.40484889,0.20557954,,,,0.15210893,,,,"Dallas Keuchel",9434,572971
2014,"Dan Straily","- - -",52,0.51598174,,,,,0.06621005,0.22945205,0.04680365,,,0.14155251,,,,"Dan Straily",9460,573185
2014,"George Kontos","SFG",32.1,0.2127193,,0.32236842,,,0.17324561,0.25657895,,,,0.03508772,,,,"George Kontos",9486,502004
2014,"Jeremy Jeffress","- - -",32,0.05168986,,,,,0.70974155,,,0.2166998,,0.02186879,,,,"Jeremy Jeffress",9490,502026
2014,"Bud Norris","BAL",165.1,0.52046784,,0.00146199,,,0.08333333,0.30409357,,,,0.09064327,,,,"Bud Norris",9492,502032
2014,"Vidal Nuño","- - -",161.2,0.2892594,,,,,0.18107794,0.28421869,0.13609926,,,0.10934471,,,,"Vidal Nuno",9674,573064
2014,"Louis Coleman","KCR",34,0.38095238,,,,,0.23973727,0.37931034,,,,,,,,"Louis Coleman",9720,488786
2014,"Burke Badenhop","BOS",70.2,0.00669216,,0.00095602,0.1625239,,0.72466539,0.10516252,,,,,,,,"Burke Badenhop",9736,488674
2014,"David Hale","ATL",87.1,0.35652174,,,,,0.30652174,,0.18985507,,,0.14710145,,,,"David Hale",9756,571735
2014,"Joe Kelly","- - -",96.1,0.15105163,,,,,0.50478011,0.05799873,0.17335883,,,0.11281071,,,,"Joe Kelly",9761,523260
2014,"Garrett Richards","LAA",168.2,0.31347843,,0.04505536,,,0.27949599,0.2993509,0.05689194,,,0.00572738,,,,"Garrett Richards",9784,572070
2014,"Rex Brothers","COL",56.1,0.62568306,,,,,0.00910747,0.32149362,,,,0.04371585,,,,"Rex Brothers",9794,571521
2014,"Miles Mikolas","TEX",57.1,0.35675676,,,,,0.26594595,0.16864865,0.11675676,,,0.09189189,,,,"Miles Mikolas",9803,571945
2014,"Sergio Romo","SFG",58,0.24941725,,,,,0.11538462,0.52097902,,,,0.11421911,,,,"Sergio Romo",9817,489265
2014,"Travis Wood","CHC",173.2,0.32555081,,0.31502795,,,0.17560013,0.07267346,0.03650115,,,0.0746465,,,,"Travis Wood",9884,475243
2014,"Kevin Slowey","MIA",37.1,0.51612903,,,,,0.13242784,0.22071307,0.03904924,,,0.09168081,,,,"Kevin Slowey",9918,458713
2014,"Brandon Kintzler","MIL",58.1,0.14888628,,,,,0.65767878,0.13130129,,,,0.06213365,,,,"Brandon Kintzler",9939,445213
2014,"Todd Redmond","TOR",75,0.00679117,,,,,0.69949066,0.24533107,,,,0.0483871,,,,"Todd Redmond",9943,445170
2014,"Mike Dunn","MIA",57,0.54674797,,,,,0.02439024,0.41565041,0.01321138,,,,,,,"Mike Dunn",9948,445197
2014,"Tom Wilhelmsen","SEA",79.1,0.43036913,,,,,0.17533557,0.15268456,0.14848993,,,0.09312081,,,,"Tom Wilhelmsen",9975,452666
2014,"Mike Minor","ATL",145.1,0.32892562,,,,,0.28140496,0.14710744,,0.15950413,,0.08305785,,,,"Mike Minor",10021,501985
2014,"Tyler Matzek","COL",117.2,0.55460751,,,,,,0.28327645,0.05517634,,,0.1069397,,,,"Tyler Matzek",10058,554431
2014,"Ian Krol","DET",32.2,0.64537815,,,,,0.02016807,,0.23697479,,,0.09747899,,,,"Ian Krol",10066,571871
2014,"Caleb Thielbar","MIN",47.2,0.37453646,,,,,0.26328801,0.27317676,0.04573548,,,0.04326329,,,,"Caleb Thielbar",10078,573204
2014,"Kyle Gibson","MIN",179.1,0.22186495,,,,,0.40228653,0.21936406,0.03072526,,,0.1257592,,,,"Kyle Gibson",10123,502043
2014,"Mike Leake","CIN",214.1,0.03682896,,0.1741573,,,0.50031211,0.11142322,,0.11267166,,0.06460674,,,,"Mike Leake",10130,502190
2014,"Stephen Strasburg","WSN",215,0.42613463,,,,,0.18275967,0.01522997,0.17118489,,,0.20469083,,,,"Stephen Strasburg",10131,544931
2014,"Brad Boxberger","TBR",64.2,0.54924242,,0.10037879,,,,0.01893939,0.00284091,,,0.32859848,,,,"Brad Boxberger",10133,502202
