Season,Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
2024,"Gerrit Cole","NYY",95,-4.553805976727785,,1.150642333984375,,,-8.51280403137207,2.3529540470668246,,4.367331262249564,,-7.101627037173412,,,"Gerrit Cole",13125,543037
2024,"Derek Law","WSN",90,-2.537307411111811,,0.8363604453539756,,,-7.541750324306204,1.437039934515663,0.2495441436767578,,,-8.994231305803572,,,"Derek Law",13133,571882
2024,"Eduardo Rodriguez","ARI",50,3.8176913524237204,,-0.38348096287892963,,,7.571411595200047,-1.2822320503101015,,,,9.477557216546474,,,"Eduardo Rodriguez",13164,593958
2024,"Jordan Weems","WSN",41.2,-5.507647393812362,,,-6.986529541015625,,,2.3358938694000244,6.927754084269206,,,,,,"Jordan Weems",13190,607179
2024,"Ross Stripling","OAK",85.1,-3.1178369452483463,,0.34390944904751247,,,-8.259591690616904,0.9386887602753692,,3.372196034488515,,-5.4491215151224175,,,"Ross Stripling",13273,548389
2024,"Danny Coulombe","BAL",29.2,0.13356757164001465,,-2.1902659824916295,,,5.479599241226438,-7.51749919231673,,-2.965735073747306,,,,,"Danny Coulombe",13293,543056
2024,"Hoby Milner","MIL",64.2,9.873792656868563,,,,,11.303579935770548,-6.829004448982439,,,,9.620115773661153,,,"Hoby Milner",13346,571948
2024,"Steven Matz","STL",44.1,,,,,,9.199428922056887,0.6861219188341727,-7.171650535181949,,,8.85854284542123,,,"Steven Matz",13361,571927
2024,"Dylan Floro","- - -",68.2,-6.122479267001893,,,,,-9.954248498987269,-0.544604148307856,,,,-10.253731324500645,,,"Dylan Floro",13394,571670
2024,"Marcus Stroman","NYY",154.2,-4.111604645138695,,0.12578413166950658,-8.716524344723242,,-5.9540023721938224,1.9946587141954675,8.388288384703197,,,,,,"Marcus Stroman",13431,573186
2024,"Pierce Johnson","ATL",56.1,-6.571237693544966,,-0.7004220913618039,,,,,4.9215612644102515,,,,,,"Pierce Johnson",13435,572955
2024,"Taylor Rogers","SFG",60,,,,,,10.086560037215412,-7.750667922884051,,,,,,,"Taylor Rogers",13449,573124
2024,"Lucas Sims","- - -",49.1,-3.1952454271934014,,1.8366185209176835,-7.089539527893066,,,9.128132384500386,8.09081789046999,,,,,,"Lucas Sims",13470,608371
2024,"Matt Bowman","- - -",30.2,-5.318085352579753,,-0.8474779627761062,-5.990961424509684,,-10.71111740349488,7.414873450994492,,,,,,,"Matt Bowman",13528,621199
2024,"Blake Snell","SFG",104,3.928657708301614,,,,,,-0.4353718704052186,-6.2930460700244035,,,8.335983031049036,,,"Blake Snell",13543,605483
2024,"Steven Okert","MIN",35.1,5.358020449337894,,,,,9.615767751421247,-5.457602257924537,,,,9.589628258529974,,,"Steven Okert",13580,595345
2024,"Jakob Junis","- - -",67,-3.808416112940362,,-1.1840251684188843,,,-8.652904432190478,6.865252653385493,,,,-7.111681225933606,,,"Jakob Junis",13619,596001
2024,"Clay Holmes","NYY",63,,,,,,-8.4933934670677,4.9181265103614935,,,,,,,"Clay Holmes",13649,605280
2024,"Tayler Scott","HOU",68.2,-10.25580014268013,,,-6.7474317450272405,,-11.185821533203125,6.842384739925987,,,,,,,"Tayler Scott",13652,605463
2024,"Max Fried","ATL",174.1,0.37670120273091046,,-1.2117204090092806,,,6.376476017233982,-5.544013856713328,-5.7166533371497845,,,7.225776328332228,,,"Max Fried",13743,608331
2024,"Chris Stratton","KCR",58.1,-4.253305830667651,,,,,-8.561063218390805,1.843958487877479,8.852999600497158,,,-8.49569671322601,,,"Chris Stratton",13761,608717
2024,"JT Chargois","- - -",36.1,-7.022211347307477,,,,,-10.562699827429366,0.19054340270527623,,,,-8.89041805267334,,,"JT Chargois",13767,608638
2024,"Zach Eflin","- - -",165.1,-5.63254419387196,,0.13959636771040612,,,-9.765653524412645,6.573150763531777,5.685751740828804,,,-9.325814266332843,,,"Zach Eflin",13774,621107
2024,"Alex Wood","OAK",39.1,,,,,,10.09948765445917,-4.893298750164128,,,,9.565143652921599,,,"Alex Wood",13781,622072
2024,"Matt Strahm","PHI",62.2,9.034281757591808,,0.6858561943317282,,,10.736404952469405,-6.151429181323626,,,,,,,"Matt Strahm",13799,621381
2024,"Austin Adams","OAK",41.1,-5.233694394429524,,,,,-8.35052490234375,4.183865839383418,,,,,,,"Austin Adams",13801,613534
2024,"Paul Sewald","ARI",39.2,-7.096595277177527,,,,,,5.646794698324548,,,,-9.62230110168457,,,"Paul Sewald",13892,623149
2024,"Chris Flexen","CHW",160,-0.9306830218399814,,4.166998670400818,,,-4.293684601783752,6.013156984673172,4.216594517579552,,,-6.63102912902832,,,"Chris Flexen",13896,623167
2024,"Brent Suter","CIN",65.2,-1.56819148477354,,,,,6.398560983163339,-1.2905817031860352,,,,5.802990337409596,,,"Brent Suter",13942,608718
2024,"Michael Wacha","KCR",166.2,-4.276484912267395,,0.11892233668146907,,,-7.826523019324622,0.8231402079264323,6.483146235627948,,,-7.873340192938022,,,"Michael Wacha",14078,608379
2024,"Kevin Gausman","TOR",181,-6.920243307997357,,,-9.77668388295099,,-9.4842529296875,-0.17496461868286134,,,,,,,"Kevin Gausman",14107,592332
2024,"José Berríos","TOR",192.1,-5.99703916510319,,-1.5688175919032332,,,-9.61026215189471,,7.88228020301232,,,-8.830401545698924,,,"Jose Berrios",14168,621244
2024,"Josh Hader","HOU",71,,,,,,5.102484028402278,0.30239162445068357,,,,7.582714716593425,,,"Josh Hader",14212,623352
2024,"Wandy Peralta","SDP",38.1,6.760899381817512,,,,,9.34620553008781,-0.06090390682220459,,,,9.695950137867648,,,"Wandy Peralta",14295,593974
2024,"Frankie Montas","- - -",150.2,-3.2426462075144973,,0.7689129278911808,-5.597330097332751,,-8.23597184438554,3.85043769374861,,,,,,,"Frankie Montas",14309,593423
2024,"Joel Payamps","MIL",59,-5.852182336755701,,,,,-9.625481893849928,5.768589757424033,,,,-10.326140915138135,,,"Joel Payamps",14332,606303
2024,"Ty Blach","COL",71.1,8.095314435641784,,1.7056876890120967,,,10.950449736221977,6.250190734863281,-0.6165656120546402,,,8.64948014732745,,,"Ty Blach",14361,621389
2024,"Tyler Glasnow","LAD",134,-0.6356510056975138,,,,,-6.634810267857143,0.7875838794296594,1.3604673497817095,,,,,,"Tyler Glasnow",14374,607192
2024,"Yunior Marte","PHI",26,-6.900699764103084,,-0.8686721920967102,-10.879642740885417,,-10.464894732306986,1.924325971461054,,,,,,,"Yunior Marte",14416,628708
2024,"Thyago Vieira","- - -",38,-6.199504314024756,,,,,-9.00998272538996,0.5919531724298862,,,,-8.7320605913798,,,"Thyago Vieira",14510,600986
2024,"José Leclerc","TEX",66.2,-1.929153297061012,,2.166904994419643,,,-7.722525562959559,4.557418862467866,,,,-7.370013477356453,,,"Jose Leclerc",14524,600917
2024,"Jorge López","- - -",53,-6.779604148864746,,,,,-10.299242576782646,3.408645836082665,,4.231495839244914,,-9.53319208672706,,,"Jorge Lopez",14527,605347
2024,"Carlos Estévez","- - -",55,-5.075220845135084,,,,,,2.588884361894616,3.335690498352051,,,-6.966033037971048,,,"Carlos Estevez",14542,608032
2024,"José Ruiz","PHI",51,-3.7027730395615364,,,,,-8.149200904187817,-0.8568763117636403,0.22387596579159008,,,-8.920496622721354,,,"Jose Ruiz",14552,614179
2024,"Anthony Banda","LAD",49.2,6.360611578997443,,4.232539176940918,,,9.742049803708326,-3.1855672069880514,6.266387557983398,,,9.405245820681253,,,"Anthony Banda",14706,607455
2024,"Edwin Díaz","NYM",53.2,-8.384868935032895,,,,,,-0.09023895089086188,,,,,,,"Edwin Diaz",14710,621242
2024,"Paul Blackburn","- - -",75.1,-3.5619184849625927,,2.0463049956475303,,,-7.557114849668561,7.613070799572633,3.4543172944852008,,,-6.883597038652255,,,"Paul Blackburn",14739,621112
2024,"Emilio Pagán","CIN",38,-4.534077756545123,,1.713649098177134,-6.970280765147692,,,,,,,,,,"Emilio Pagan",14771,641941
2024,"Buck Farmer","CIN",71,-6.997768385797484,,,,,-10.215569375266492,4.8818666800234185,,,,-8.83983431446309,,,"Buck Farmer",14814,571656
2024,"Michael Lorenzen","- - -",130.1,-6.528129926869567,,-0.46694380986063105,,,-9.652757912199961,3.7394518424303103,1.8387293692042188,,,-9.306289711677998,,,"Michael Lorenzen",14843,547179
2024,"Joe Mantiply","ARI",59.2,8.963438285024543,,,,,11.275101945206925,,-4.561279114432957,,,9.176308661048589,,,"Joe Mantiply",14857,573009
2024,"Sam Moll","CIN",37.2,6.655769959783755,,,,,10.56771541981215,-8.346326242085375,,,,7.683499472481864,,,"Sam Moll",14874,594580
2024,"Jon Gray","TEX",102.2,-6.406724378797743,,,,,,0.4363288611131714,3.773757754145442,,,-8.572539951490318,,,"Jon Gray",14916,592351
2024,"Ben Lively","CLE",151,-5.238333888785549,,,,,-8.087792548421808,4.918443519650525,4.7653481723008,,,-8.867072709109806,,,"Ben Lively",14932,594902
2024,"Chad Kuhl","CHW",53.1,-8.733075388361899,,-2.2304446566235887,,,-9.847107673006436,3.2263035244411893,,,,-9.03460576457362,,,"Chad Kuhl",14975,641771
2024,"Giovanny Gallegos","STL",20.2,-4.635807360632945,,,,,,-0.04775821860066525,,,,-6.345268532081887,,,"Giovanny Gallegos",14986,606149
2024,"Scott Barlow","CLE",55,-1.8187001789585826,,,,,-6.545153095774407,8.222604350257592,9.528223791787791,,,,,,"Scott Barlow",14993,605130
2024,"Kyle Finnegan","WSN",63.2,-6.382621521757975,,,-5.286979648709712,,,1.0316946385270458,,,,,,,"Kyle Finnegan",15009,640448
2024,"Tim Mayza","- - -",42.2,1.571529229482015,,,,,9.420814499627976,-0.2511004638671875,,,,,,,"Tim Mayza",15042,641835
2024,"Austin Voth","SEA",61,-3.70580209178842,,1.1195406928250855,,,,8.05313720703125,7.946327541185462,,,,,,"Austin Voth",15047,608723
2024,"Adam Cimber","LAA",24.1,-5.8585545197697995,,,,,-8.620162247011326,8.189549165613512,,,,,,,"Adam Cimber",15288,643256
2024,"Andrew Heaney","TEX",160,9.972008398401806,,4.119171142578125,,,11.27013517680921,-0.29033882241500053,-4.3672627150410355,,,10.733984809199884,,,"Andrew Heaney",15423,571760
2024,"Matthew Boyd","CLE",39.2,7.186158180236816,,,,,9.927777458639707,-3.110693043675916,-7.103029039171007,,,9.029183175223213,,,"Matthew Boyd",15440,571510
2024,"Nick Pivetta","BOS",145.2,-2.7320628006020873,,2.071834896651792,,,,6.433721641014362,3.9804499510934237,,,,,,"Nick Pivetta",15454,601713
2024,"Marco Gonzales","PIT",33.2,6.878063113190407,,0.9177120502178485,,,9.1919189453125,,0.7244387539950284,,,9.928652097852968,,,"Marco Gonzales",15467,594835
2024,"Hunter Harvey","- - -",50.2,-4.703579636428887,,,-6.2336221604120166,,,0.7179027739025298,3.301099118732271,,,,,,"Hunter Harvey",15507,640451
2024,"Tyler Rogers","SFG",70.1,-4.983837127685547,,,,,-1.6392537179785462,3.7814553935876054,,,,,,,"Tyler Rogers",15541,643511
2024,"Mark Leiter Jr.","- - -",58,5.160189310709636,,0.7445791417902167,-4.042944736168033,,-8.189440317622951,6.2692025367249835,4.823319900867551,,,-4.188011646270752,,,"Mark Leiter Jr.",15551,643410
2024,"Chad Green","TOR",53.1,-5.129628499348958,,-1.5316274960835774,,,,0.5188391020803741,,,,,,,"Chad Green",15552,643338
2024,"Luis Castillo","SEA",175.1,-7.815651976032021,,,,,-11.035735130310059,-0.24342257838480535,,,,-10.32837033739277,,,"Luis Castillo",15689,622491
2024,"Brad Keller","- - -",41.1,0.16980460030691966,,,,,-6.812678362872149,3.958582512237741,2.743000854145397,,,-5.379679807682627,,,"Brad Keller",15734,641745
2024,"Joe Jiménez","ATL",68.2,-5.918785626087226,,,,,,2.366960765697338,,,,-9.93987506368886,,,"Joe Jimenez",15761,641729
2024,"Devin Williams","MIL",21.2,-7.414836974805622,,-0.6152074734369913,,,,,,,,-11.951933427290482,,,"Devin Williams",15816,642207
2024,"Zack Littell","TBR",156.1,-4.182620300404144,,,-5.1616160074869795,,-8.68243872601053,1.9670146819083922,,,,,,,"Zack Littell",15823,641793
2024,"Sean Manaea","NYM",181.2,7.861455596653761,,0.7782234833619305,,,10.024595663741598,-5.2223425406749335,,,,8.971801412004249,,,"Sean Manaea",15873,640455
2024,"Luis Severino","NYM",182,-4.292345179115854,,-0.05122895711481315,,,-8.714888759165502,6.467826602793696,,,,-8.613388131840438,,,"Luis Severino",15890,622663
2024,"Ryne Stanek","- - -",55.1,-5.583755545241841,,,-6.348547538501794,,-9.470050430297851,1.1755053908736617,,,,,,,"Ryne Stanek",15947,592773
2024,"Cam Booser","BOS",42.2,4.929645096628289,,-0.6673142968154535,,,,-6.2299279934022485,,,,,,,"Cam Booser",16061,592155
2024,"Carlos Rodón","NYY",175,5.617166450645003,,0.5604470629210866,,,,-2.9674571161684784,-3.0161591169899076,,,7.630216674804688,,,"Carlos Rodon",16137,607074
2024,"Aaron Nola","PHI",199.1,-7.44833466917982,,-1.5167810349237352,,,-10.289174834643404,,,7.407400649428027,,-9.210082610189332,,,"Aaron Nola",16149,605400
2024,"Justin Anderson","CHW",53.1,-5.840183803013393,,-0.912094857957628,,,-9.686669565465328,4.518582508175872,,,,,,,"Justin Anderson",16201,605121
2024,"Spencer Turnbull","PHI",54.1,-0.7361907361069443,,,,,-8.335509983839186,6.764783648526027,7.431753577255622,,,-10.462780855139908,,,"Spencer Turnbull",16207,605513
2024,"Kyle Freeland","COL",113.1,5.067686624367144,,,,,8.56876215077765,0.868850783922186,,-0.07447848735270915,,7.646383490444215,,,"Kyle Freeland",16256,607536
2024,"Aaron Bummer","ATL",55.1,7.064601622905927,,-0.5497037147989079,,,9.420983383336019,-7.857237719786548,-5.224158893931996,,,8.936429804021662,,,"Aaron Bummer",16258,607481
2024,"John Means","BAL",20.2,4.516095479329427,,,,,,-0.6081582146721918,,-6.902424403599331,,7.339765946943682,,,"John Means",16269,607644
2024,"Jesus Tinoco","- - -",40.2,-6.740973402814167,,-4.619929313659668,,,-10.28792091369629,2.7251399065691215,,,,-9.718101183573404,,,"Jesus Tinoco",16300,622786
2024,"Reynaldo López","ATL",135.2,-4.692405569706864,,,,,,2.4580302407664636,3.6476225305776127,,,-6.1809824248890815,,,"Reynaldo Lopez",16400,625643
2024,"Yonny Chirinos","MIA",30,-5.6889012953814335,,,-4.702181364360609,,-9.836474449805964,4.6618700928949,,,,,,,"Yonny Chirinos",16401,630023
2024,"Victor González","NYY",23.1,,,,,,10.87534839527027,0.13496274081143467,,,,10.760429633842719,,,"Victor Gonzalez",16408,624647
2024,"Scott Blewett","MIN",20.1,-3.687549062875601,,,-4.441062273297991,,,-0.082933775583903,,,,,,,"Scott Blewett",16427,656240
2024,"Brent Honeywell","- - -",37.2,-3.3831583073264673,,,,,-7.577753331926134,4.311121940612793,,,,-5.369454065958659,-4.631366229226403,,"Brent Honeywell",16466,641703
2024,"Ryan Yarbrough","- - -",98.2,9.629312901409126,,1.7513183339436849,,,10.263165614401647,,-7.336742401123047,,,9.902209732380319,,,"Ryan Yarbrough",16502,642232
